ACCORD_CADRE,ID_CHANTIER,NUM_SAP,NUM_ETF,AGENCE,CENTRE_PROFIT,POSTE,ARTICLE,LIBELLE_ARTICLE,LIBELLE_POSTE,PU_COMMANDE,UNITE,QUANTITE_COMMANDE,DATE_RECEPTION,QUANTITE_RECEPTION,MONTANT_RECEPTION,ID_LIGNE,TYPE_TRAVAUX
2022-2024,MS60,4700269232,2,8681,868113,10,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 15-17-18-19,18,M3,1000,2025-06-02,167,3006,452,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2024-11-28,250,3500,461,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2024-12-17,100,1400,462,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2025-02-03,240,3360,463,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2025-02-27,240,3360,464,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2025-05-20,400,5600,465,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2025-05-23,137,1918,466,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 61 FD CHAUX,14,M3,1764,2025-10-03,397,5558,467,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage Câble Bois nrj- MS 61 FD CHAUX,14,M3,1240,2024-11-28,250,3500,472,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage Câble Bois nrj- MS 61 FD CHAUX,14,M3,1240,2024-12-17,200,2800,473,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage Câble Bois nrj- MS 61 FD CHAUX,14,M3,1240,2025-02-03,200,2800,474,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage Câble Bois nrj- MS 61 FD CHAUX,14,M3,1240,2025-02-27,190,2660,475,DEBARDAGE
2022-2024,MS61,4501639634,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage Câble Bois nrj- MS 61 FD CHAUX,14,M3,1240,2025-05-20,400,5600,476,DEBARDAGE
2025,MS1,4501667968,4,8835,883515,40,04-EXPL-DBC01,Débardage par câble,D.ECLACH C Débardage,8.5,M3,298,2025-04-28,262,2227,499,DEBARDAGE
2025,MS2,4501675539,4,8835,883509,40,04-EXPL-DBC01,Débardage par câble,"MEZENC 26 -Débardage, tri, reprise",20,M3,885.363,2025-07-21,650,13000,505,DEBARDAGE
2025,MS2,4501675539,4,8835,883509,40,04-EXPL-DBC01,Débardage par câble,"MEZENC 26 -Débardage, tri, reprise",20,M3,885.363,2025-12-11,235.363,4707.26,506,DEBARDAGE
2025,MS3,4501691097,4,8835,883509,40,04-EXPL-DBC01,Débardage par câble,"LANDRIAC 7 Débardage, tri, reprise",15,M3,470,2025-10-28,450,6750,510,DEBARDAGE
2025,MS4,4501695237,4,8345,834503,20,04-EXPL-DBC01,Débardage par câble,LARFEUIL P 68 E,22,M3,800,2026-01-19,800,17600,513,DEBARDAGE
2025,MS7,4501675578,11,8505,850510,50,04-EXPL-DBC01,Débardage par câble,"Débardage, tri, reprise - MS 7",14.5,M3,1000,2025-07-10,300,4350,527,DEBARDAGE
2025,MS7,4501675578,11,8505,850510,50,04-EXPL-DBC01,Débardage par câble,"Débardage, tri, reprise - MS 7",14.5,M3,1000,2025-09-02,700,10150,528,DEBARDAGE
2025,MS7,4501675578,11,8505,850510,140,04-EXPL-DBC01,Débardage par câble,"Débardage, tri, reprise - MS 7",14.5,M3,2385.35,2025-12-12,2385.35,34587.58,536,DEBARDAGE
2025,MS11,4501679242,8,8440,844001,20,04-EXPL-DBC01,Débardage par câble,Débardage-grumes rsx FC LA CHENALOTTE,21,M3,1400,2025-08-19,900,18900,541,DEBARDAGE
2025,MS11,4501679242,8,8440,844001,20,04-EXPL-DBC01,Débardage par câble,Débardage-grumes rsx FC LA CHENALOTTE,21,M3,1400,2025-09-22,430,9030,542,DEBARDAGE
2025,MS12,4501668554,8,8440,844001,20,04-EXPL-DBC01,Débardage par câble,Débard rep cable mat FC BERTHERLANGE P13,20,M3,641.5,2025-06-13,436,8720,549,DEBARDAGE
2025,MS12,4501668554,8,8440,844001,20,04-EXPL-DBC01,Débardage par câble,Débard rep cable mat FC BERTHERLANGE P13,20,M3,641.5,2025-09-22,205.5,4110,550,DEBARDAGE
2025,MS15_lot1,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-08-26,400,8000,563,DEBARDAGE
2025,MS15_lot1,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-10-16,400,8000,564,DEBARDAGE
2025,MS15_lot1,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-11-18,620.47,12409.4,565,DEBARDAGE
2025,MS15_lot1,4700276485,1,8692,869206,40,04-EXPL-DBC01,Débardage par câble,Débardage par câble,18,M3,500,2025-11-04,200,3600,566,DEBARDAGE
2025,MS15_lot1,4700276485,1,8692,869206,40,04-EXPL-DBC01,Débardage par câble,Débardage par câble,18,M3,500,2025-11-18,490.18,8823.24,567,DEBARDAGE
2025,MS15_lot2,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-08-26,400,8000,580,DEBARDAGE
2025,MS15_lot2,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-10-16,400,8000,581,DEBARDAGE
2025,MS15_lot2,4700276485,1,8692,869206,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1350,2025-11-18,620.47,12409.4,582,DEBARDAGE
2025,MS15_lot2,4700276485,1,8692,869206,40,04-EXPL-DBC01,Débardage par câble,Débardage par câble,18,M3,500,2025-11-04,200,3600,583,DEBARDAGE
2025,MS15_lot2,4700276485,1,8692,869206,40,04-EXPL-DBC01,Débardage par câble,Débardage par câble,18,M3,500,2025-11-18,490.18,8823.24,584,DEBARDAGE
2025,MS17,4501692460,12,8325,832503,40,04-EXPL-DBC01,Débardage par câble,LANDES DE LANVAUX P 32C-33C-34C-35C,29,M3,1735,2025-12-01,450,13050,599,DEBARDAGE
2025,MS17,4501692460,12,8325,832503,40,04-EXPL-DBC01,Débardage par câble,LANDES DE LANVAUX P 32C-33C-34C-35C,29,M3,1735,2026-02-04,450,13050,600,DEBARDAGE
2025,MS17,4501692460,12,8325,832503,40,04-EXPL-DBC01,Débardage par câble,LANDES DE LANVAUX P 32C-33C-34C-35C,29,M3,1735,2026-02-19,-450,-13050,601,DEBARDAGE
2025,MS18,4501675175,8,8440,844009,20,04-EXPL-DBC01,Débardage par câble,"Débardage, tri, reprise - FD LEVIER1J P6",12,M3,864.227,2025-07-16,864.227,10370.72,604,DEBARDAGE
2025,MS25,4501696228,1,8450,845009,20,04-EXPL-DBG01,Débardage de grumes,DB GR R FD AU-DUC P34,16,M3,1200,NA,NA,NA,620,DEBARDAGE
2025,MS30,4501697127,13,8682,868211,50,04-EXPL-DBC01,Débardage par câble,FDChêne à la Vierge P84.2-85.2-Déb câble,18,M3,1477,NA,NA,NA,631,DEBARDAGE
2025,MS32,4700288177,13,8681,868113,30,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 146-147-148-149-150DEB,20,M3,1000,NA,NA,NA,634,DEBARDAGE
2025,MS40,4501694442,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,"Débardage, Gru Feuillus MS 40 FD CHAUX",16,M3,1330,NA,NA,NA,651,DEBARDAGE
2025,MS40,4501694442,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,"Débardage, tri - bois NRJ MS 40 FD CHAUX",16,M3,1030,NA,NA,NA,653,DEBARDAGE
2025,MS40,4501694442,8,8415,841522,60,04-EXPL-DBC01,Débardage par câble,"Débardage, tri MS 40 Feuill MS 40 FD CHA",16,M3,400,NA,NA,NA,655,DEBARDAGE
2025,MS40,4501694442,8,8415,841522,80,04-EXPL-DBC01,Débardage par câble,"Débardage,bois NRJ MS 40 FD CHAUX",16,M3,750,NA,NA,NA,657,DEBARDAGE
2025,MS42,4501694622,8,8455,845507,30,04-EXPL-DBC01,Débardage par câble,DB BO FEU FD CITEAUX P 292,16,M3,800,2025-12-01,800,12800,666,DEBARDAGE
2025,MS42,4501694622,8,8455,845507,60,04-EXPL-DBC01,Débardage par câble,26//DB BO FEU FD CITEAUX P 292,16,M3,350,2026-01-29,91.209,1459.34,669,DEBARDAGE
2025,MS44,4700280253,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB FD GEHANT P.5/6,17,M3,1835,NA,NA,NA,671,DEBARDAGE
2025,MS47,4501705079,2,8805,880508,40,04-EXPL-DBCAB01,04-EXPL-DBCAB01,25-65 SEILLON V1-Débardage,18,M3E,583,NA,NA,NA,677,DEBARDAGE
2025,MS52,4700278659,7,8692,869202,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,20,M3,1400,NA,NA,NA,682,DEBARDAGE
2025,MS61,4501709948,4,8345,834504,30,04-EXPL-DBC01,Débardage par câble,GSF GENTIOUX P 1 B,20.5,M3,690,NA,NA,NA,687,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Abattage grumes feuillus,13,M3,300.37,2023-01-19,170,2210,15,ABATTAGE
2022-2024,MS3,4501531192,1,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Abattage grumes feuillus,13,M3,300.37,2023-04-14,77.18,1003.34,16,ABATTAGE
2022-2024,MS3,4501531192,1,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Abattage grumes feuillus,13,M3,300.37,2023-05-02,53.19,691.47,17,ABATTAGE
2022-2024,MS3,4501531192,1,8415,841522,50,04-EXPL-DBC01,Débardage par câble,Abattage bois énergie,13,M3,110,2023-01-19,110,1430,18,ABATTAGE
2022-2024,MS4,4501554573,2,8455,845505,10,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD SAULIEU,12,M3,800,2023-06-12,280,3360,27,ABATTAGE
2022-2024,MS4,4501554573,2,8455,845505,10,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD SAULIEU,12,M3,800,2023-07-21,520,6240,28,ABATTAGE
2022-2024,MS5,4501548552,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ANOST,12,M3,612.3,2023-05-02,612.3,7347.6,35,ABATTAGE
2022-2024,MS5,4501548552,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ANOST,12,M3,57.8,2023-05-25,57.8,693.6,37,ABATTAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage-façonnage,13,M3,3750,2023-04-24,1000,13000,45,ABATTAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage-façonnage,13,M3,3750,2023-05-16,300,3900,46,ABATTAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage-façonnage,13,M3,3750,2023-06-02,500,6500,47,ABATTAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage-façonnage,13,M3,3750,2023-07-24,877.45,11406.85,48,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-05-02,400,5600,60,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-05-16,500,7000,61,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-06-02,600,8400,62,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-06-23,1000,14000,63,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-06-30,500,7000,64,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,3750,2023-07-24,750,10500,65,ABATTAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,50,04-EXPL-AST01,Abattage-façonnage de grumes,AYGUEBON 4U 7U - Abattage,14,M3,600,2023-07-24,600,8400,72,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,3026,2023-09-27,1300,15600,78,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,3026,2023-12-13,464.07,5568.84,79,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,3026,2024-02-21,40.3,483.6,80,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,3026,2024-08-13,1586.76,19041.12,81,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,6052,2024-08-14,-1221.63,-14659.56,82,ABATTAGE
2022-2024,MS18,4700236917,1,8670,867009,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD SMB 159 153 154,12,M3,3026,2024-09-26,385.98,4631.76,83,ABATTAGE
2022-2024,MS19_lot1,4501572577,3,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abbatge-facon FD LEVIER1J P55,13,U,646.011,2023-12-14,646.011,8398.14,94,ABATTAGE
2022-2024,MS19_lot2,4501572572,3,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abbatge-facon FD LEVIER3S P174,13,U,1491.37,2023-10-02,500,6500,98,ABATTAGE
2022-2024,MS19_lot2,4501572572,3,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abbatge-facon FD LEVIER3S P174,13,U,1491.37,2023-10-30,400,5200,99,ABATTAGE
2022-2024,MS19_lot2,4501572572,3,8440,844009,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abbatge-facon FD LEVIER3S P174,13,U,1491.37,2023-11-28,591.37,7687.81,100,ABATTAGE
2022-2024,MS20,4501619216,4,8835,883503,10,04-EXPL-AST01,Abattage-façonnage de grumes,STJULI63 Abattage-façonnage de grumes,5.5,M3,850,2024-06-17,500,2750,106,ABATTAGE
2022-2024,MS20,4501619216,4,8835,883503,10,04-EXPL-AST01,Abattage-façonnage de grumes,STJULI63 Abattage-façonnage de grumes,5.5,M3,850,2024-07-11,350,1925,107,ABATTAGE
2022-2024,MS20,4501625191,4,8835,883503,10,04-EXPL-AST01,Abattage-façonnage de grumes,STJULI63 Abattage-façonnage de grumes,5.5,M3,94,2024-07-25,94,517,112,ABATTAGE
2022-2024,MS21,4501617505,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 17 - Abattage-façonnage de grumes,13,M3,1800,2024-07-09,400,5200,117,ABATTAGE
2022-2024,MS21,4501617505,4,8835,883503,30,04-EXPL-AST01,Abattage-façonnage de grumes,GUERY 17 - Abattage-façonnage de grumes,13,M3,1800,2024-09-25,1053,13689,118,ABATTAGE
2022-2024,MS22,4501568088,3,8730,873012,10,04-EXPL-AST01,Abattage-façonnage de grumes,MS1 Abattage-façonnage,15,M3,750,2023-08-04,200,3000,121,ABATTAGE
2022-2024,MS22,4501568088,3,8730,873012,10,04-EXPL-AST01,Abattage-façonnage de grumes,MS1 Abattage-façonnage,15,M3,750,2023-09-11,300,4500,122,ABATTAGE
2022-2024,MS22,4501568088,3,8730,873012,10,04-EXPL-AST01,Abattage-façonnage de grumes,MS1 Abattage-façonnage,15,M3,750,2023-10-03,250,3750,123,ABATTAGE
2022-2024,MS22,4501592858,3,8730,873012,10,04-EXPL-AST01,Abattage-façonnage de grumes,MS1 Abattage-façonnage,15,M3,150,2024-01-22,150,2250,131,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,13,M3,858,2024-01-19,450,5850,144,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,13,M3,858,2024-02-08,400,5200,145,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,13,M3,858,2024-03-12,12,156,146,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,13,M3,1716,2024-03-13,-4,-52,147,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,20,04-EXPL-AMI01,Abattage mécanisé de bois d'industrie,Abattage mécanisé de bois d'industrie,13,M3,104,2024-03-12,23,299,148,ABATTAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,20,04-EXPL-AMI01,Abattage mécanisé de bois d'industrie,Abattage mécanisé de bois d'industrie,13,M3,208,2024-03-13,81,1053,149,ABATTAGE
2022-2024,MS27,4501589705,4,8450,845009,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB GR R FD BREUIL P50,7.5,M3,1305.24,2024-02-13,600,4500,179,ABATTAGE
2022-2024,MS27,4501589705,4,8450,845009,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB GR R FD BREUIL P50,7.5,M3,1305.24,2024-02-29,400,3000,180,ABATTAGE
2022-2024,MS27,4501589705,4,8450,845009,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB GR R FD BREUIL P50,7.5,M3,2610.48,2024-03-29,305.24,2289.31,181,ABATTAGE
2022-2024,MS29,4501583760,3,8425,842536,70,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,11,M3,1023,2023-12-30,511,5621,191,ABATTAGE
2022-2024,MS29,4501583760,3,8425,842536,70,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,11,M3,1023,2024-01-29,-511,-5621,192,ABATTAGE
2022-2024,MS29,4501583760,3,8425,842536,70,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,11,M3,2046,2024-02-07,714.65,7861.15,193,ABATTAGE
2022-2024,MS29,4501583760,3,8425,842536,70,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,11,M3,1023,2024-03-27,144.8,1592.8,194,ABATTAGE
2022-2024,MS30,4700246171,1,8693,869303,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,8,M3,2000,2024-03-22,450,3600,203,ABATTAGE
2022-2024,MS30,4700246171,1,8693,869303,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,8,M3,2000,2024-04-11,400,3200,204,ABATTAGE
2022-2024,MS30,4700246171,1,8693,869303,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,8,M3,2000,2024-06-13,300,2400,205,ABATTAGE
2022-2024,MS30,4700246171,1,8693,869303,10,04-EXPL-AST01,Abattage-façonnage de grumes,Abattage-façonnage de grumes,8,M3,2000,2024-08-26,64,512,206,ABATTAGE
2022-2024,MS34,4501642127,4,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,DEPFOSSA 5 - Abattage,16,M3,2000,2024-12-06,300,4800,256,ABATTAGE
2022-2024,MS34,4501642127,4,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,DEPFOSSA 5 - Abattage,16,M3,2000,2025-07-31,500,8000,257,ABATTAGE
2022-2024,MS34,4501642127,4,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,DEPFOSSA 5 - Abattage,16,M3,2000,2025-09-11,300,4800,258,ABATTAGE
2022-2024,MS34,4501642127,4,8835,883505,30,04-EXPL-AST01,Abattage-façonnage de grumes,DEPFOSSA 5 - Abattage,16,M3,2000,2025-11-18,400,6400,259,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 67,13.5,M3,670,2024-06-10,200,2700,282,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 67,13.5,M3,670,2024-07-11,470,6345,283,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P67,13.5,STR,1713,2024-06-10,350,4725,286,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P67,13.5,STR,1713,2024-07-11,1363,18400.5,287,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,70,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 95,17,M3,127,2024-05-15,127,2159,290,ABATTAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,90,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P95,17,STR,138,2024-05-15,138,2346,292,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 67,13.5,M3,670,2024-06-10,200,2700,298,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 67,13.5,M3,670,2024-07-11,470,6345,299,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P67,13.5,STR,1713,2024-06-10,350,4725,302,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P67,13.5,STR,1713,2024-07-11,1363,18400.5,303,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,70,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD ST PRIX P 95,17,M3,127,2024-05-15,127,2159,306,ABATTAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,90,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD ST PRIX P95,17,STR,138,2024-05-15,138,2346,308,ABATTAGE
2022-2024,MS40,4700274497,7,8670,867006,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD MOYENMOUTIER P.63,21.5,M3,760,2025-09-25,670,14405,316,ABATTAGE
2022-2024,MS40,4700274497,7,8670,867006,10,04-EXPL-ABT00,"Abattage, façonnage (gén)",ABA FD MOYENMOUTIER P.63,21.5,M3,760,2025-11-13,250.33,5382.1,317,ABATTAGE
2022-2024,MS44,4501605994,3,8770,877000,30,04-EXPL-AST01,Abattage-façonnage de grumes,C_2024_JMO_01,12,M3,430,2024-05-02,280,3360,335,ABATTAGE
2022-2024,MS44,4501605994,3,8770,877000,30,04-EXPL-AST01,Abattage-façonnage de grumes,C_2024_JMO_01,12,M3,430,2024-06-18,150,1800,336,ABATTAGE
2022-2024,MS45,4501634356,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD PLANOISE 58 59 67 73,8,M3,1251,2024-10-14,500,4000,342,ABATTAGE
2022-2024,MS45,4501634356,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD PLANOISE 58 59 67 73,8,M3,1251,2024-11-08,300,2400,343,ABATTAGE
2022-2024,MS45,4501634356,1,8455,845514,30,04-EXPL-AST01,Abattage-façonnage de grumes,AB BO RX FD PLANOISE 58 59 67 73,8,M3,1251,2024-12-13,451,3608,344,ABATTAGE
2022-2024,MS45,4501634356,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD PLANOISE 58 59 67 73,11.1,STR,300,2024-10-14,200,2220,348,ABATTAGE
2022-2024,MS45,4501634356,1,8455,845514,50,04-EXPL-AST01,Abattage-façonnage de grumes,AB BI RX FD PLANOISE 58 59 67 73,11.1,STR,300,2024-11-08,100,1110,349,ABATTAGE
2022-2024,MS46,4501671426,2,8735,873505,30,000000000001000383,$ Abattage-Bûcheronnage-Façonnage,Abattage - façonnage - cubage,15,M3,3840,2025-05-27,430,6450,356,ABATTAGE
2022-2024,MS46,4501671426,2,8735,873505,30,000000000001000383,$ Abattage-Bûcheronnage-Façonnage,Abattage - façonnage - cubage,15,M3,3840,2025-06-25,400,6000,357,ABATTAGE
2022-2024,MS46,4501671426,2,8735,873505,30,000000000001000383,$ Abattage-Bûcheronnage-Façonnage,Abattage - façonnage - cubage,15,M3,5760,2025-08-28,636.6,9549,358,ABATTAGE
2022-2024,MS49,4501641317,8,8455,845507,30,04-EXPL-AST01,Abattage-façonnage de grumes,25//AB BO FEU FD CITEAUX P135,12,M3,510.565,2025-02-26,460,5520,379,ABATTAGE
2022-2024,MS49,4501641317,8,8455,845507,30,04-EXPL-AST01,Abattage-façonnage de grumes,25//AB BO FEU FD CITEAUX P135,12,M3,510.565,2025-05-12,50.565,606.78,380,ABATTAGE
2022-2024,MS49,4501641317,8,8455,845507,50,04-EXPL-AST01,Abattage-façonnage de grumes,25//AB BO FEU FD CITEAUX P216,12,M3,354.02,2025-03-19,260,3120,383,ABATTAGE
2022-2024,MS49,4501641317,8,8455,845507,50,04-EXPL-AST01,Abattage-façonnage de grumes,25//AB BO FEU FD CITEAUX P216,12,M3,354.02,2025-05-12,94.02,1128.24,384,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2024-11-26,1500,15000,393,ABATTAGE
2022-2024,MS50,4700264087,9,8681,868104,20,04-EXPL-ABT00,"Abattage, façonnage (gén)","Abattage, façonnage (gén)",10,M3,7500,2025-01-15,1300,13000,394,ABATTAGE
